id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
164,2018-01-18 10:39:37.483635,,,,,,f,,56,27,17,64,3,2018-01-18 10:39:37.605624,received
165,2018-01-18 10:39:37.587247,,,,,,f,,56,27,17,64,3,2018-01-18 10:39:37.606393,received
169,2018-01-18 10:40:37.347507,,,,,,f,,49,18,14,57,6,,pending
167,2018-01-18 10:40:37.324416,,,,,,f,,57,18,14,65,6,2018-01-18 10:40:37.352148,received
168,2018-01-18 10:40:37.345797,,,,,,f,,57,18,14,65,6,2018-01-18 10:40:37.352199,received
170,2018-01-18 10:41:09.888266,,,,,,f,,58,84,36,66,8,2018-01-18 10:41:10.04217,received
171,2018-01-18 10:41:10.000917,,,,,,f,,58,84,36,66,8,2018-01-18 10:41:10.042243,received
173,2018-01-18 10:41:18.36089,,,,,,f,,42,48,24,50,7,,pending
172,2018-01-18 10:41:18.300045,,,,,,f,,59,48,24,67,7,2018-01-18 10:41:18.378546,received
174,2018-01-18 10:41:18.370462,,,,,,f,,59,48,24,67,7,2018-01-18 10:41:18.378594,received
188,2018-01-18 10:41:51.229627,,,,,,f,,46,12,12,54,1,,pending
177,2018-01-18 10:41:26.645007,,,,,,f,,40,21,15,48,2,,pending
175,2018-01-18 10:41:26.614744,,,,,,f,,60,21,15,68,2,2018-01-18 10:41:26.651309,received
176,2018-01-18 10:41:26.642867,,,,,,f,,60,21,15,68,2,2018-01-18 10:41:26.651365,received
225,2018-01-18 11:48:00.341034,,,,,,f,,65,103,47,73,8,,pending
223,2018-01-18 11:48:00.308341,,,,,,f,,81,103,47,89,8,2018-01-18 11:48:00.346778,received
180,2018-01-18 10:41:31.258194,,,,,,f,,37,27,17,45,3,,pending
181,2018-01-18 10:41:31.262152,,,,,,f,,56,27,17,64,3,,pending
178,2018-01-18 10:41:31.19851,,,,,,f,,61,27,17,69,3,2018-01-18 10:41:31.27304,received
179,2018-01-18 10:41:31.252841,,,,,,f,,61,27,17,69,3,2018-01-18 10:41:31.273086,received
224,2018-01-18 11:48:00.339102,,,,,,f,,81,103,47,89,8,2018-01-18 11:48:00.346832,received
183,2018-01-18 10:41:41.408781,,,,,,f,,36,6,10,44,5,,pending
182,2018-01-18 10:41:41.312944,,,,,,f,,62,6,10,70,5,2018-01-18 10:41:41.425539,received
184,2018-01-18 10:41:41.411508,,,,,,f,,62,6,10,70,5,2018-01-18 10:41:41.425601,received
228,2018-01-18 11:49:31.129089,,,,,,f,,80,117,61,88,5,,pending
194,2018-01-18 11:14:23.688434,,,,,,f,,67,118,62,75,1,2018-01-18 11:14:23.724485,received
195,2018-01-18 11:14:23.717178,,,,,,f,,67,118,62,75,1,2018-01-18 11:14:23.724549,received
229,2018-01-18 11:49:31.130481,,,,,,f,,71,117,61,79,5,,pending
226,2018-01-18 11:49:31.105843,,,,,,f,,82,117,61,90,5,2018-01-18 11:49:31.135174,received
227,2018-01-18 11:49:31.127524,,,,,,f,,82,117,61,90,5,2018-01-18 11:49:31.135207,received
235,2018-01-18 11:50:58.941536,,,,,,f,,85,104,48,93,2,2018-01-18 11:50:59.012949,received
236,2018-01-18 11:50:59.00202,,,,,,f,,85,104,48,93,2,2018-01-18 11:50:59.013011,received
240,2018-01-18 11:51:41.580887,,,,,,f,,87,97,41,95,4,2018-01-18 11:51:41.60579,received
241,2018-01-18 11:51:41.60105,,,,,,f,,87,97,41,95,4,2018-01-18 11:51:41.605831,received
245,2018-01-18 12:08:07.461318,,,,,,f,,68,127,71,76,4,,pending
244,2018-01-18 12:08:07.28578,,,,,,f,,89,127,71,97,4,2018-01-18 12:08:07.491123,received
246,2018-01-18 12:08:07.474187,,,,,,f,,89,127,71,97,4,2018-01-18 12:08:07.491179,received
256,2018-01-18 12:10:49.81797,,,,,,f,,69,112,56,77,6,,pending
255,2018-01-18 12:10:49.789116,,,,,,f,,93,112,56,101,6,2018-01-18 12:10:49.825838,received
257,2018-01-18 12:10:49.820125,,,,,,f,,93,112,56,101,6,2018-01-18 12:10:49.825885,received
265,2018-01-18 12:11:34.5632,,,,,,f,,96,125,69,104,3,2018-01-18 12:11:34.634818,received
